BODY_STYLE,VEHICLE_TYPE,DRIVE_TRAIN,NUM_OF_SEATING,OVERALL_STARS,ROLLOVER_POSSIBILITY,ROLLOVER_STARS,car_key,comb08,cylinders,fuelType,make,model,trany,VClass,year,youSaveSpend,baseModel,guzzler
SUV,MPV,AWD,5,5.0,0.185,4.0,2020 MITSUBISHI ECLIPSE CROSS,25.0,4.0,Regular,Mitsubishi,Eclipse Cross 4WD,Automatic (AV-S8),Small Sport Utility Vehicle 4WD,2020.0,-1000.0,Eclipse Cross,
SUV,MPV,AWD,7,5.0,0.164,4.0,2020 MITSUBISHI OUTLANDER,27.0,4.0,Regular,Mitsubishi,Outlander 2WD,Automatic (AV-S6),Small Sport Utility Vehicle 2WD,2020.0,-250.0,Outlander,
SUV,MPV,AWD,7,5.0,0.164,4.0,2020 MITSUBISHI OUTLANDER,26.0,4.0,Regular,Mitsubishi,Outlander 4WD,Automatic (AV-S6),Small Sport Utility Vehicle 4WD,2020.0,-500.0,Outlander,
SUV,MPV,AWD,7,5.0,0.164,4.0,2020 MITSUBISHI OUTLANDER,27.0,4.0,Regular,Mitsubishi,Outlander Sport 2WD,Automatic (AV-S6),Small Sport Utility Vehicle 2WD,2020.0,-250.0,Outlander,
SUV,MPV,AWD,7,5.0,0.164,4.0,2020 MITSUBISHI OUTLANDER,26.0,4.0,Regular,Mitsubishi,Outlander Sport 4WD,Automatic (AV-S6),Small Sport Utility Vehicle 4WD,2020.0,-500.0,Outlander,
SUV,MPV,AWD,7,5.0,0.164,4.0,2020 MITSUBISHI OUTLANDER,25.0,4.0,Regular,Mitsubishi,Outlander Sport 2WD,Automatic (AV-S6),Small Sport Utility Vehicle 2WD,2020.0,-1000.0,Outlander,
SUV,MPV,AWD,7,5.0,0.164,4.0,2020 MITSUBISHI OUTLANDER,25.0,4.0,Regular,Mitsubishi,Outlander Sport 4WD,Automatic (AV-S6),Small Sport Utility Vehicle 4WD,2020.0,-1000.0,Outlander,
SUV,MPV,AWD,7,5.0,0.164,4.0,2020 MITSUBISHI OUTLANDER,25.0,4.0,Regular Gas and Electricity,Mitsubishi,Outlander PHEV,Automatic (A1),Small Sport Utility Vehicle 4WD,2020.0,1250.0,Outlander,
SUV,MPV,AWD,7,5.0,0.179,4.0,2020 NISSAN PATHFINDER,23.0,6.0,Regular,Nissan,Pathfinder 2WD,Automatic (variable gear ratios),Small Sport Utility Vehicle 2WD,2020.0,-1750.0,Pathfinder,
SUV,MPV,AWD,5 or 7,4.0,0.164,4.0,2020 NISSAN ROGUE,29.0,4.0,Regular,Nissan,Rogue FWD,Automatic (variable gear ratios),Small Sport Utility Vehicle 2WD,2020.0,250.0,Rogue,
SUV,MPV,AWD,5 or 7,4.0,0.164,4.0,2020 NISSAN ROGUE,27.0,4.0,Regular,Nissan,Rogue AWD,Automatic (variable gear ratios),Small Sport Utility Vehicle 4WD,2020.0,-250.0,Rogue,
SUV,MPV,AWD,7 or 8,5.0,0.17,4.0,2020 SUBARU ASCENT,23.0,4.0,Regular,Subaru,Ascent,Automatic (AV-S8),Standard Sport Utility Vehicle 4WD,2020.0,-1750.0,Ascent,
SW,MPV,AWD,5,5.0,0.156,4.0,2020 SUBARU CROSSTREK,25.0,4.0,Regular,Subaru,Crosstrek AWD,Manual 6-spd,Small Sport Utility Vehicle 4WD,2020.0,-1000.0,Crosstrek,
SW,MPV,AWD,5,5.0,0.156,4.0,2020 SUBARU CROSSTREK,30.0,4.0,Regular,Subaru,Crosstrek AWD,Automatic (AV-S8),Small Sport Utility Vehicle 4WD,2020.0,500.0,Crosstrek,
SW,MPV,AWD,5,5.0,0.156,4.0,2020 SUBARU CROSSTREK,35.0,4.0,Regular Gas and Electricity,Subaru,Crosstrek Hybrid AWD,Automatic (variable gear ratios),Small Sport Utility Vehicle 4WD,2020.0,2750.0,Crosstrek,
SUV,MPV,AWD,5,5.0,0.169,4.0,2020 SUBARU FORESTER,29.0,4.0,Regular,Subaru,Forester AWD,Automatic (AV-S7),Small Sport Utility Vehicle 4WD,2020.0,250.0,Forester,
SUV,MPV,AWD,5,5.0,0.185,4.0,2020 SUBARU OUTBACK,29.0,4.0,Regular,Subaru,Outback AWD,Automatic (AV-S8),Small Sport Utility Vehicle 4WD,2020.0,250.0,Outback,
SUV,MPV,AWD,5,5.0,0.185,4.0,2020 SUBARU OUTBACK,26.0,4.0,Regular,Subaru,Outback AWD,Automatic (AV-S8),Small Sport Utility Vehicle 4WD,2020.0,-500.0,Outback,
SUV,MPV,AWD,7 8,5.0,0.164,4.0,2020 TOYOTA HIGHLANDER,23.0,6.0,Regular,Toyota,Highlander,Automatic (S8),Small Sport Utility Vehicle 2WD,2020.0,-1750.0,Highlander,
SUV,MPV,AWD,7 8,5.0,0.164,4.0,2020 TOYOTA HIGHLANDER,24.0,6.0,Regular,Toyota,Highlander,Automatic (S8),Small Sport Utility Vehicle 2WD,2020.0,-1500.0,Highlander,
SUV,MPV,AWD,7 8,5.0,0.164,4.0,2020 TOYOTA HIGHLANDER,23.0,6.0,Regular,Toyota,Highlander AWD,Automatic (S8),Small Sport Utility Vehicle 4WD,2020.0,-1750.0,Highlander,
SUV,MPV,AWD,7 8,5.0,0.164,4.0,2020 TOYOTA HIGHLANDER,36.0,4.0,Regular,Toyota,Highlander Hybrid,Automatic (AV-S6),Small Sport Utility Vehicle 2WD,2020.0,2000.0,Highlander,
SUV,MPV,AWD,7 8,5.0,0.164,4.0,2020 TOYOTA HIGHLANDER,35.0,4.0,Regular,Toyota,Highlander Hybrid AWD,Automatic (AV-S6),Standard Sport Utility Vehicle 4WD,2020.0,1750.0,Highlander,
SUV,MPV,AWD,7 8,5.0,0.164,4.0,2020 TOYOTA HIGHLANDER,35.0,4.0,Regular,Toyota,Highlander Hybrid AWD LTD/PLAT,Automatic (AV-S6),Standard Sport Utility Vehicle 4WD,2020.0,1750.0,Highlander,
SUV,MPV,AWD,5,5.0,0.155,4.0,2020 TOYOTA RAV4,30.0,4.0,Regular,Toyota,RAV4,Automatic (S8),Small Sport Utility Vehicle 2WD,2020.0,500.0,RAV4,
SUV,MPV,AWD,5,5.0,0.155,4.0,2020 TOYOTA RAV4,30.0,4.0,Regular,Toyota,RAV4,Automatic (S8),Small Sport Utility Vehicle 2WD,2020.0,500.0,RAV4,
SUV,MPV,AWD,5,5.0,0.155,4.0,2020 TOYOTA RAV4,28.0,4.0,Regular,Toyota,RAV4 AWD,Automatic (S8),Small Sport Utility Vehicle 4WD,2020.0,0.0,RAV4,
SUV,MPV,AWD,5,5.0,0.155,4.0,2020 TOYOTA RAV4,29.0,4.0,Regular,Toyota,RAV4 AWD,Automatic (S8),Small Sport Utility Vehicle 4WD,2020.0,250.0,RAV4,
SUV,MPV,AWD,5,5.0,0.155,4.0,2020 TOYOTA RAV4,40.0,4.0,Regular,Toyota,RAV4 Hybrid AWD,Automatic (AV-S6),Small Sport Utility Vehicle 4WD,2020.0,2500.0,RAV4,
SUV,MPV,AWD,5,5.0,0.155,4.0,2020 TOYOTA RAV4,27.0,4.0,Regular,Toyota,RAV4 AWD TRD OFFROAD,Automatic (S8),Small Sport Utility Vehicle 4WD,2020.0,-250.0,RAV4,
SUV,MPV,AWD,5,5.0,0.155,4.0,2020 TOYOTA RAV4,30.0,4.0,Regular,Toyota,RAV4 AWD LE,Automatic (S8),Small Sport Utility Vehicle 4WD,2020.0,500.0,RAV4,
SUV,MPV,AWD,5 or 7,5.0,0.0,4.0,2020 VOLKSWAGEN TIGUAN,25.0,4.0,Regular,Volkswagen,Tiguan,Automatic (S8),Small Sport Utility Vehicle 2WD,2020.0,-1000.0,Tiguan,
SUV,MPV,AWD,5 or 7,5.0,0.0,4.0,2020 VOLKSWAGEN TIGUAN,23.0,4.0,Regular,Volkswagen,Tiguan 4motion,Automatic (S8),Small Sport Utility Vehicle 4WD,2020.0,-1750.0,Tiguan,
SUV,MPV,AWD,5,5.0,0.164,4.0,2021 AUDI Q3,23.0,4.0,Regular,Audi,Q3 S-line quattro,Automatic (S8),Small Sport Utility Vehicle 4WD,2021.0,-1750.0,Q3,
SUV,MPV,AWD,5,5.0,0.164,4.0,2021 AUDI Q3,25.0,4.0,Regular,Audi,Q3 quattro,Automatic (S8),Small Sport Utility Vehicle 4WD,2021.0,-1000.0,Q3,
SUV,MPV,AWD,5,5.0,0.179,4.0,2021 BUICK ENCORE,29.0,3.0,Regular,Buick,Encore GX FWD,Automatic (variable gear ratios),Small Sport Utility Vehicle 2WD,2021.0,250.0,Encore,
SUV,MPV,AWD,5,5.0,0.179,4.0,2021 BUICK ENCORE,27.0,4.0,Regular,Buick,Encore FWD,Automatic (S6),Small Sport Utility Vehicle 2WD,2021.0,-250.0,Encore,
SUV,MPV,AWD,5,5.0,0.179,4.0,2021 BUICK ENCORE,26.0,4.0,Regular,Buick,Encore AWD,Automatic (S6),Small Sport Utility Vehicle 4WD,2021.0,-500.0,Encore,
SUV,MPV,AWD,5,5.0,0.179,4.0,2021 BUICK ENCORE,31.0,3.0,Regular,Buick,Encore GX FWD,Automatic (variable gear ratios),Small Sport Utility Vehicle 2WD,2021.0,750.0,Encore,
SUV,MPV,AWD,5,5.0,0.179,4.0,2021 BUICK ENCORE,28.0,3.0,Regular,Buick,Encore GX AWD,Automatic 9-spd,Small Sport Utility Vehicle 4WD,2021.0,0.0,Encore,
SUV,MPV,AWD,5,5.0,0.179,4.0,2021 BUICK ENCORE,27.0,4.0,Regular,Buick,Encore FWD,Automatic (S6),Small Sport Utility Vehicle 2WD,2021.0,-250.0,Encore,
SUV,MPV,AWD,5,5.0,0.179,4.0,2021 BUICK ENCORE,26.0,4.0,Regular,Buick,Encore AWD,Automatic (S6),Small Sport Utility Vehicle 4WD,2021.0,-500.0,Encore,
SUV,MPV,AWD,5,5.0,0.147,4.0,2021 BUICK ENVISION,25.0,4.0,Regular,Buick,Envision AWD,Automatic (S9),Small Sport Utility Vehicle 4WD,2021.0,-1000.0,Envision,
SUV,MPV,AWD,5,5.0,0.147,4.0,2021 BUICK ENVISION,26.0,4.0,Regular,Buick,Envision FWD,Automatic (S9),Small Sport Utility Vehicle 2WD,2021.0,-500.0,Envision,
SUV,MPV,AWD,5,5.0,0.147,4.0,2021 CHEVROLET BLAZER,23.0,4.0,Regular,Chevrolet,Blazer FWD,Automatic (S9),Small Sport Utility Vehicle 2WD,2021.0,-1750.0,Blazer,
SUV,MPV,AWD,5,5.0,0.147,4.0,2021 CHEVROLET BLAZER,25.0,4.0,Regular,Chevrolet,Blazer FWD,Automatic 9-spd,Small Sport Utility Vehicle 2WD,2021.0,-1000.0,Blazer,
SUV,MPV,AWD,5,5.0,0.147,4.0,2021 CHEVROLET BLAZER,24.0,4.0,Regular,Chevrolet,Blazer AWD,Automatic 9-spd,Small Sport Utility Vehicle 4WD,2021.0,-1500.0,Blazer,
SUV,MPV,AWD,5,5.0,0.185,4.0,2021 CHEVROLET EQUINOX,28.0,4.0,Regular,Chevrolet,Equinox FWD,Automatic 6-spd,Small Sport Utility Vehicle 2WD,2021.0,0.0,Equinox,
SUV,MPV,AWD,5,5.0,0.185,4.0,2021 CHEVROLET EQUINOX,27.0,4.0,Regular,Chevrolet,Equinox AWD,Automatic 6-spd,Small Sport Utility Vehicle 4WD,2021.0,-250.0,Equinox,
SUV,MPV,AWD,5,5.0,0.179,4.0,2021 CHEVROLET TRAILBLAZER,28.0,3.0,Regular,Chevrolet,Trailblazer AWD,Automatic 9-spd,Small Sport Utility Vehicle 4WD,2021.0,0.0,Trailblazer,
SUV,MPV,AWD,5,5.0,0.179,4.0,2021 CHEVROLET TRAILBLAZER,31.0,3.0,Regular,Chevrolet,Trailblazer FWD,Automatic (variable gear ratios),Small Sport Utility Vehicle 2WD,2021.0,750.0,Trailblazer,
SUV,MPV,AWD,5,5.0,0.179,4.0,2021 CHEVROLET TRAILBLAZER,29.0,3.0,Regular,Chevrolet,Trailblazer FWD,Automatic (variable gear ratios),Small Sport Utility Vehicle 2WD,2021.0,250.0,Trailblazer,
SUV,MPV,AWD,5,4.0,0.179,4.0,2021 CHEVROLET TRAILBLAZER,28.0,3.0,Regular,Chevrolet,Trailblazer AWD,Automatic 9-spd,Small Sport Utility Vehicle 4WD,2021.0,0.0,Trailblazer,
SUV,MPV,AWD,5,4.0,0.179,4.0,2021 CHEVROLET TRAILBLAZER,31.0,3.0,Regular,Chevrolet,Trailblazer FWD,Automatic (variable gear ratios),Small Sport Utility Vehicle 2WD,2021.0,750.0,Trailblazer,
SUV,MPV,AWD,5,4.0,0.179,4.0,2021 CHEVROLET TRAILBLAZER,29.0,3.0,Regular,Chevrolet,Trailblazer FWD,Automatic (variable gear ratios),Small Sport Utility Vehicle 2WD,2021.0,250.0,Trailblazer,
SUV,MPV,AWD,5,5.0,0.179,4.0,2021 CHEVROLET TRAX,28.0,4.0,Regular,Chevrolet,Trax FWD,Automatic (S6),Small Sport Utility Vehicle 2WD,2021.0,0.0,Trax,
SUV,MPV,AWD,5,5.0,0.179,4.0,2021 CHEVROLET TRAX,26.0,4.0,Regular,Chevrolet,Trax AWD,Automatic (S6),Small Sport Utility Vehicle 4WD,2021.0,-500.0,Trax,
SUV,MPV,AWD,5,5.0,0.179,4.0,2021 CHEVROLET TRAX,27.0,4.0,Regular,Chevrolet,Trax FWD,Automatic (S6),Small Sport Utility Vehicle 2WD,2021.0,-250.0,Trax,
SUV,MPV,AWD,5,5.0,0.179,4.0,2021 CHEVROLET TRAX,26.0,4.0,Regular,Chevrolet,Trax AWD,Automatic (S6),Small Sport Utility Vehicle 4WD,2021.0,-500.0,Trax,
SUV,MPV,4WD,5,5.0,0.174,4.0,2021 FORD BRONCO SPORT,26.0,3.0,Regular,Ford,Bronco Sport 4WD,Automatic 8-spd,Small Sport Utility Vehicle 4WD,2021.0,-500.0,Bronco Sport,
SUV,MPV,4WD,5,5.0,0.174,4.0,2021 FORD BRONCO SPORT,23.0,4.0,Regular,Ford,Bronco Sport 4WD,Automatic (S8),Small Sport Utility Vehicle 4WD,2021.0,-1750.0,Bronco Sport,
SUV,MPV,AWD,5,4.0,0.191,4.0,2021 FORD ECOSPORT,28.0,3.0,Regular,Ford,EcoSport FWD,Automatic (S6),Small Sport Utility Vehicle 2WD,2021.0,0.0,EcoSport,
SUV,MPV,AWD,5,4.0,0.191,4.0,2021 FORD ECOSPORT,25.0,4.0,Regular,Ford,EcoSport AWD,Automatic (S6),Small Sport Utility Vehicle 4WD,2021.0,-1000.0,EcoSport,
SUV,MPV,AWD,5,5.0,0.155,4.0,2021 FORD EDGE,24.0,4.0,Regular,Ford,Edge FWD,Automatic 8-spd,Small Sport Utility Vehicle 2WD,2021.0,-1500.0,Edge,
SUV,MPV,AWD,5,5.0,0.155,4.0,2021 FORD EDGE,23.0,4.0,Regular,Ford,Edge AWD,Automatic 8-spd,Small Sport Utility Vehicle 4WD,2021.0,-1750.0,Edge,
SUV,MPV,AWD,5,5.0,0.155,4.0,2021 FORD EDGE,23.0,4.0,Regular,Ford,Edge AWD,Automatic (S8),Small Sport Utility Vehicle 4WD,2021.0,-1750.0,Edge,
SUV,MPV,AWD,5,5.0,0.174,4.0,2021 FORD ESCAPE,41.0,4.0,Regular,Ford,Escape FWD HEV,Automatic (variable gear ratios),Small Sport Utility Vehicle 2WD,2021.0,2750.0,Escape,
SUV,MPV,AWD,5,5.0,0.174,4.0,2021 FORD ESCAPE,30.0,3.0,Regular,Ford,Escape FWD,Automatic 8-spd,Small Sport Utility Vehicle 2WD,2021.0,500.0,Escape,
SUV,MPV,AWD,5,5.0,0.174,4.0,2021 FORD ESCAPE,40.0,4.0,Regular,Ford,Escape AWD HEV,Automatic (variable gear ratios),Small Sport Utility Vehicle 4WD,2021.0,2500.0,Escape,
SUV,MPV,AWD,5,5.0,0.174,4.0,2021 FORD ESCAPE,28.0,3.0,Regular,Ford,Escape AWD,Automatic 8-spd,Small Sport Utility Vehicle 4WD,2021.0,0.0,Escape,
SUV,MPV,AWD,5,5.0,0.174,4.0,2021 FORD ESCAPE,26.0,4.0,Regular,Ford,Escape AWD,Automatic 8-spd,Small Sport Utility Vehicle 4WD,2021.0,-500.0,Escape,
SUV,MPV,AWD,5,5.0,0.174,4.0,2021 FORD ESCAPE,40.0,4.0,Regular Gas and Electricity,Ford,Escape FWD PHEV,Automatic (variable gear ratios),Small Sport Utility Vehicle 2WD,2021.0,4000.0,Escape,
SUV,MPV,4WD,"6,7",5.0,0.151,4.0,2021 FORD EXPLORER,24.0,4.0,Regular,Ford,Explorer RWD,Automatic (S10),Standard Sport Utility Vehicle 2WD,2021.0,-1500.0,Explorer,
SUV,MPV,4WD,"6,7",5.0,0.151,4.0,2021 FORD EXPLORER,24.0,4.0,Regular,Ford,Explorer RWD,Automatic 10-spd,Standard Sport Utility Vehicle 2WD,2021.0,-1500.0,Explorer,
SUV,MPV,4WD,"6,7",5.0,0.151,4.0,2021 FORD EXPLORER,23.0,4.0,Regular,Ford,Explorer AWD,Automatic (S10),Standard Sport Utility Vehicle 4WD,2021.0,-1750.0,Explorer,
SUV,MPV,4WD,"6,7",5.0,0.151,4.0,2021 FORD EXPLORER,25.0,6.0,Regular,Ford,Explorer HEV AWD,Automatic (S10),Standard Sport Utility Vehicle 4WD,2021.0,-1000.0,Explorer,
SUV,MPV,4WD,"6,7",5.0,0.151,4.0,2021 FORD EXPLORER,23.0,4.0,Regular,Ford,Explorer AWD,Automatic 10-spd,Standard Sport Utility Vehicle 4WD,2021.0,-1750.0,Explorer,
SUV,MPV,4WD,"6,7",5.0,0.151,4.0,2021 FORD EXPLORER,27.0,6.0,Regular,Ford,Explorer HEV RWD,Automatic (S10),Standard Sport Utility Vehicle 2WD,2021.0,-250.0,Explorer,
SUV,MPV,AWD,5 to 7,5.0,0.151,4.0,2021 GMC ACADIA,23.0,4.0,Regular,GMC,Acadia FWD,Automatic 9-spd,Standard Sport Utility Vehicle 2WD,2021.0,-1750.0,Acadia,
SUV,MPV,AWD,5 to 7,5.0,0.151,4.0,2021 GMC ACADIA,25.0,4.0,Regular,GMC,Acadia FWD,Automatic 9-spd,Standard Sport Utility Vehicle 2WD,2021.0,-1000.0,Acadia,
SUV,MPV,AWD,5 to 7,5.0,0.151,4.0,2021 GMC ACADIA,24.0,4.0,Regular,GMC,Acadia AWD,Automatic 9-spd,Standard Sport Utility Vehicle 4WD,2021.0,-1500.0,Acadia,
SUV,MPV,AWD,5,5.0,0.164,4.0,2021 GMC TERRAIN,27.0,4.0,Regular,GMC,Terrain FWD,Automatic 9-spd,Small Sport Utility Vehicle 2WD,2021.0,-250.0,Terrain,
SUV,MPV,AWD,5,5.0,0.164,4.0,2021 GMC TERRAIN,26.0,4.0,Regular,GMC,Terrain AWD,Automatic 9-spd,Small Sport Utility Vehicle 4WD,2021.0,-500.0,Terrain,
SUV,MPV,AWD,5,5.0,0.164,4.0,2021 HONDA CR-V,30.0,4.0,Regular,Honda,CR-V FWD,Automatic (variable gear ratios),Small Sport Utility Vehicle 2WD,2021.0,500.0,CR-V,
SUV,MPV,AWD,5,5.0,0.164,4.0,2021 HONDA CR-V,29.0,4.0,Regular,Honda,CR-V AWD,Automatic (variable gear ratios),Small Sport Utility Vehicle 4WD,2021.0,250.0,CR-V,
SUV,MPV,AWD,5,5.0,0.164,4.0,2021 HONDA CR-V,38.0,4.0,Regular,Honda,CR-V Hybrid AWD,Automatic (variable gear ratios),Small Sport Utility Vehicle 4WD,2021.0,2250.0,CR-V,
SUV,MPV,AWD,7 or 8,5.0,0.164,4.0,2021 HONDA PILOT,23.0,6.0,Regular,Honda,Pilot FWD,Automatic (S9),Small Sport Utility Vehicle 2WD,2021.0,-1750.0,Pilot,
SUV,MPV,AWD,5,5.0,0.136,4.0,2021 HYUNDAI KONA,30.0,4.0,Regular,Hyundai,Kona FWD,Automatic (AM7),Small Sport Utility Vehicle 2WD,2021.0,500.0,Kona,
SUV,MPV,AWD,5,5.0,0.136,4.0,2021 HYUNDAI KONA,30.0,4.0,Regular,Hyundai,Kona FWD,Automatic (S6),Small Sport Utility Vehicle 2WD,2021.0,500.0,Kona,
SUV,MPV,AWD,5,5.0,0.136,4.0,2021 HYUNDAI KONA,27.0,4.0,Regular,Hyundai,Kona AWD,Automatic (AM7),Small Sport Utility Vehicle 4WD,2021.0,-250.0,Kona,
SUV,MPV,AWD,5,5.0,0.136,4.0,2021 HYUNDAI KONA,27.0,4.0,Regular,Hyundai,Kona AWD,Automatic (S6),Small Sport Utility Vehicle 4WD,2021.0,-250.0,Kona,
SUV,MPV,AWD,5,5.0,0.147,4.0,2021 HYUNDAI SANTA FE,26.0,4.0,Regular,Hyundai,Santa Fe FWD,Automatic (S8),Small Sport Utility Vehicle 2WD,2021.0,-500.0,Santa Fe,
SUV,MPV,AWD,5,5.0,0.147,4.0,2021 HYUNDAI SANTA FE,25.0,4.0,Regular,Hyundai,Santa Fe FWD,Automatic (AM-S8),Small Sport Utility Vehicle 2WD,2021.0,-1000.0,Santa Fe,
SUV,MPV,AWD,5,5.0,0.147,4.0,2021 HYUNDAI SANTA FE,24.0,4.0,Regular,Hyundai,Santa Fe AWD,Automatic (S8),Small Sport Utility Vehicle 4WD,2021.0,-1500.0,Santa Fe,
SUV,MPV,AWD,5,5.0,0.147,4.0,2021 HYUNDAI SANTA FE,24.0,4.0,Regular,Hyundai,Santa Fe AWD,Automatic (AM-S8),Small Sport Utility Vehicle 4WD,2021.0,-1500.0,Santa Fe,
SUV,MPV,AWD,5,5.0,0.147,4.0,2021 HYUNDAI SANTA FE,32.0,4.0,Regular,Hyundai,Santa Fe Hybrid,Automatic (AM-S6),Small Sport Utility Vehicle 4WD,2021.0,1000.0,Santa Fe,
SUV,MPV,AWD,5,5.0,0.147,4.0,2021 HYUNDAI SANTA FE,34.0,4.0,Regular,Hyundai,Santa Fe Hybrid Blue,Automatic (AM-S6),Small Sport Utility Vehicle 4WD,2021.0,1500.0,Santa Fe,
SUV,MPV,AWD,5,5.0,0.155,4.0,2021 HYUNDAI TUCSON,25.0,4.0,Regular,Hyundai,Tucson FWD,Automatic (S6),Small Sport Utility Vehicle 2WD,2021.0,-1000.0,Tucson,
SUV,MPV,AWD,5,5.0,0.155,4.0,2021 HYUNDAI TUCSON,23.0,4.0,Regular,Hyundai,Tucson AWD,Automatic (S6),Small Sport Utility Vehicle 4WD,2021.0,-1750.0,Tucson,
SUV,MPV,AWD,5,5.0,0.155,4.0,2021 HYUNDAI TUCSON,23.0,4.0,Regular,Hyundai,Tucson AWD,Automatic (S6),Small Sport Utility Vehicle 4WD,2021.0,-1750.0,Tucson,
SUV,MPV,AWD,5,5.0,0.155,4.0,2021 HYUNDAI TUCSON,25.0,4.0,Regular,Hyundai,Tucson FWD,Automatic (S6),Small Sport Utility Vehicle 2WD,2021.0,-1000.0,Tucson,
SUV,MPV,4WD,5,4.0,0.169,4.0,2021 JEEP CHEROKEE,26.0,4.0,Regular,Jeep,Cherokee FWD,Automatic 9-spd,Small Sport Utility Vehicle 2WD,2021.0,-500.0,Cherokee,
SUV,MPV,4WD,5,4.0,0.169,4.0,2021 JEEP CHEROKEE,25.0,4.0,Regular,Jeep,Cherokee FWD,Automatic 9-spd,Small Sport Utility Vehicle 2WD,2021.0,-1000.0,Cherokee,
SUV,MPV,4WD,5,4.0,0.169,4.0,2021 JEEP CHEROKEE,23.0,6.0,Regular,Jeep,Cherokee FWD,Automatic 9-spd,Small Sport Utility Vehicle 2WD,2021.0,-1750.0,Cherokee,
SUV,MPV,4WD,5,4.0,0.169,4.0,2021 JEEP CHEROKEE,24.0,4.0,Regular,Jeep,Cherokee 4WD,Automatic 9-spd,Small Sport Utility Vehicle 4WD,2021.0,-1500.0,Cherokee,
SUV,MPV,4WD,5,4.0,0.169,4.0,2021 JEEP CHEROKEE,24.0,4.0,Regular,Jeep,Cherokee 4WD,Automatic 9-spd,Small Sport Utility Vehicle 4WD,2021.0,-1500.0,Cherokee,
SUV,MPV,4WD,5,4.0,0.169,4.0,2021 JEEP CHEROKEE,23.0,4.0,Regular,Jeep,Cherokee 4WD Active Drive II,Automatic 9-spd,Small Sport Utility Vehicle 4WD,2021.0,-1750.0,Cherokee,
SUV,MPV,4WD,5,4.0,0.206,3.0,2021 JEEP COMPASS,25.0,4.0,Regular,Jeep,Compass FWD,Automatic 6-spd,Small Sport Utility Vehicle 2WD,2021.0,-1000.0,Compass,
SUV,MPV,4WD,5,4.0,0.206,3.0,2021 JEEP COMPASS,25.0,4.0,Regular,Jeep,Compass 4WD,Automatic 9-spd,Small Sport Utility Vehicle 4WD,2021.0,-1000.0,Compass,
SUV,MPV,AWD,5,4.0,0.228,3.0,2021 JEEP RENEGADE,27.0,4.0,Regular,Jeep,Renegade 2WD,Automatic 9-spd,Small Sport Utility Vehicle 2WD,2021.0,-250.0,Renegade,
SUV,MPV,AWD,5,4.0,0.228,3.0,2021 JEEP RENEGADE,25.0,4.0,Regular,Jeep,Renegade 2WD,Automatic 9-spd,Small Sport Utility Vehicle 2WD,2021.0,-1000.0,Renegade,
SUV,MPV,AWD,5,4.0,0.228,3.0,2021 JEEP RENEGADE,24.0,4.0,Regular,Jeep,Renegade 4WD,Automatic 9-spd,Small Sport Utility Vehicle 4WD,2021.0,-1500.0,Renegade,
SUV,MPV,AWD,5,4.0,0.228,3.0,2021 JEEP RENEGADE,24.0,4.0,Regular,Jeep,Renegade Trailhawk 4WD,Automatic 9-spd,Small Sport Utility Vehicle 4WD,2021.0,-1500.0,Renegade,
SUV,MPV,AWD,5,4.0,0.228,3.0,2021 JEEP RENEGADE,26.0,4.0,Regular,Jeep,Renegade 4WD,Automatic 9-spd,Small Sport Utility Vehicle 4WD,2021.0,-500.0,Renegade,
SUV,MPV,AWD,5,4.0,0.151,4.0,2021 KIA SELTOS,31.0,4.0,Regular,Kia,Seltos FWD,Automatic (AV-S8),Small Sport Utility Vehicle 2WD,2021.0,750.0,Seltos,
SUV,MPV,AWD,5,4.0,0.151,4.0,2021 KIA SELTOS,27.0,4.0,Regular,Kia,Seltos AWD,Automatic (AM-S7),Small Sport Utility Vehicle 4WD,2021.0,-250.0,Seltos,
SUV,MPV,AWD,5,4.0,0.151,4.0,2021 KIA SELTOS,29.0,4.0,Regular,Kia,Seltos AWD,Automatic (AV-S8),Small Sport Utility Vehicle 4WD,2021.0,250.0,Seltos,
SUV,MPV,AWD,6 or 7,4.0,0.159,4.0,2021 KIA SORENTO,37.0,4.0,Regular,Kia,Sorento Hybrid,Automatic (AM-S6),Small Sport Utility Vehicle 2WD,2021.0,2000.0,Sorento,
SUV,MPV,AWD,6 or 7,4.0,0.159,4.0,2021 KIA SORENTO,26.0,4.0,Regular,Kia,Sorento FWD,Automatic (S8),Small Sport Utility Vehicle 2WD,2021.0,-500.0,Sorento,
SUV,MPV,AWD,6 or 7,4.0,0.159,4.0,2021 KIA SORENTO,25.0,4.0,Regular,Kia,Sorento FWD,Automatic (AM-S8),Small Sport Utility Vehicle 2WD,2021.0,-1000.0,Sorento,
SUV,MPV,AWD,6 or 7,4.0,0.159,4.0,2021 KIA SORENTO,24.0,4.0,Regular,Kia,Sorento AWD,Automatic (S8),Small Sport Utility Vehicle 4WD,2021.0,-1500.0,Sorento,
SUV,MPV,AWD,6 or 7,4.0,0.159,4.0,2021 KIA SORENTO,24.0,4.0,Regular,Kia,Sorento AWD,Automatic (AM-S8),Small Sport Utility Vehicle 4WD,2021.0,-1500.0,Sorento,
SUV,MPV,AWD,6 or 7,4.0,0.159,4.0,2021 KIA SORENTO,37.0,4.0,Regular,Kia,Sorento Hybrid,Automatic (AM-S6),Small Sport Utility Vehicle 2WD,2021.0,2000.0,Sorento,
